TIME: 40.65 - SYSTEM: Plan 0
-2.050907,0.023405,0.032086,0.023405,0.032086,0.023405
-2.270163,0.035388,0.013267,0.035388,0.013267,0.035388
-2.344248,0.032590,-0.004505,0.032590,-0.004505,0.032590
-2.302829,0.004649,-0.005169,0.004649,-0.005169,0.004649
-2.831390,0.017949,-0.077775,0.017949,-0.077775,0.017949
TIME: 60.22 - SYSTEM: Plan 2
2.702085,0.135676,0.386474,0.135676,0.386474,0.135676
2.935346,0.183192,0.569953,0.183192,0.569953,0.183192
2.842988,0.185157,0.628145,0.185157,0.628145,0.185157
1.667533,0.206384,0.483365,0.206384,0.483365,0.206384
-2.350823,0.120435,-0.144193,0.120435,-0.144193,0.120435
-1.550863,0.107154,0.018867,0.107154,0.018867,0.107154
-1.554188,0.165928,0.025697,0.165928,0.025697,0.165928
-1.304910,0.186527,0.063868,0.186527,0.063868,0.186527
-1.407500,0.180548,0.064110,0.180548,0.064110,0.180548
-1.593582,0.097131,0.037754,0.097131,0.037754,0.097131
-1.132260,0.080577,0.036183,0.080577,0.036183,0.080577
-1.407336,0.122520,0.011037,0.122520,0.011037,0.122520
-1.420530,0.138243,-0.000622,0.138243,-0.000622,0.138243
-1.345482,0.132569,0.005576,0.132569,0.005576,0.132569
-1.613850,0.088731,-0.030069,0.088731,-0.030069,0.088731
1.268106,0.013145,0.389420,0.013145,0.389420,0.013145
1.012758,0.017678,0.505007,0.017678,0.505007,0.017678
0.794229,0.015016,0.518402,0.015016,0.518402,0.015016
0.051899,0.000790,0.418334,0.000790,0.418334,0.000790
-2.527219,0.000455,0.018686,0.000455,0.018686,0.000455
-2.370035,0.006406,0.012618,0.006406,0.012618,0.006406
-2.574362,0.008670,-0.011651,0.008670,-0.011651,0.008670
-2.645123,0.005929,-0.031069,0.005929,-0.031069,0.005929
-2.589515,-0.006516,-0.030424,-0.006516,-0.030424,-0.006516
-3.055203,-0.001341,-0.094548,-0.001341,-0.094548,-0.001341
TIME: 133.5 - SYSTEM: Plan 3
2.705119,0.134895,0.386886,0.134895,0.386886,0.134895
